CAND_ELECTION_YR,CMTE_PTY_AFFILIATION,CAND_OFFICE,STATE,TRANSACTION_AMT
2020,IND,S,FL,356433.09
2020,IND,S,GA,57485.82999999998
2020,IND,S,IA,311845.06
2020,IND,S,IL,397230.8399999999
2020,IND,S,KS,735.6
2020,IND,S,LA,7324.6
2020,IND,S,MA,1053033.33
2020,IND,S,MD,63761.11
2020,IND,S,ME,70588.72
2020,IND,S,MN,15000.140000000001
2020,IND,S,MS,5200.0
2020,IND,S,NC,5500.0
2020,IND,S,ND,2456.25
2020,IND,S,NE,60.0
2020,IND,S,NJ,586052.6599999998
2020,IND,S,NY,448225.12999999995
2020,IND,S,OH,49509.61
2020,IND,S,OK,10486.2
2020,IND,S,OR,2042.94
2020,DEM,S,NH,1046044.7099999965
2020,IND,S,PA,107148.73
2020,IND,S,AZ,7408.26
2020,IND,S,AR,17810.710000000003
2020,IND,S,AK,2028138.7299999944
2020,IND,P,ZZ,8099.780000000001
2020,IND,P,MA,1827.43
2020,IND,P,MD,24372.93
2020,IND,P,MI,3618.06
2020,IND,P,MN,91965.95000000003
2020,IND,P,MO,2707.95
2020,IND,P,MS,3691.0
2020,IND,P,NC,48351.88000000001
2020,IND,P,ND,3464.31
2020,IND,P,NE,1490.9900000000002
2020,IND,P,NJ,139825.58000000002
2020,IND,P,NM,16438.83
2020,IND,P,NV,57162.03
2020,IND,H,AL,8013.79
2020,IND,P,NY,1767778.2700000005
2020,IND,P,OK,557.92
2020,IND,P,OR,26475.25
2020,IND,P,PA,114791.09999999999
2020,IND,P,PR,120845.89
2020,IND,P,TN,5915.690000000001
2020,IND,P,TX,885824.8299999991
2020,IND,P,UT,95729.88999999998
2020,IND,P,VA,26416.450000000004
2020,IND,P,WA,74369.98999999999
2020,IND,P,WI,347.9
2020,IND,P,WV,220852.94
2020,IND,P,WY,94821.98000000001
2020,IND,P,OH,8132.25
2020,IND,H,AK,607006.0699999987
2020,IND,P,SD,449.55
2020,IDP,H,VA,90554.69
2020,DFL,H,DE,245963.09999999998
2020,DFL,H,FL,5919.829999999997
2020,DFL,H,GA,54181.82999999994
2020,DFL,H,IA,25607.690000000002
2020,DFL,H,IL,3406126.8700000006
2020,DFL,H,KY,5038.32
2020,DFL,H,MA,554724.4799999992
2020,DFL,H,MD,9995.070000000002
2020,DFL,H,MI,29041.889999999996
2020,DFL,H,MN,3294912.429999999
2020,DFL,H,MO,1000.0
2020,DFL,H,NC,2630.74
2020,DFL,H,NE,387.0
2020,DFL,H,NJ,579.6899999999999
2020,DFL,H,NV,1000.0
2020,DFL,H,NY,59414.000000000015
2020,DFL,H,OH,172174.09999999986
2020,DFL,H,ON,324.58
2020,DFL,H,OR,1030.93
2020,DFL,H,PA,30028.110000000004
2020,DFL,H,RI,4133.68
2020,DFL,H,TX,89133.89000000004
2020,DFL,H,UT,1653.84
2020,DFL,H,VA,222543.49000000002
2020,DFL,H,WA,62756.039999999986
2020,DFL,H,DC,8344495.72999999
2020,DFL,H,CT,58262.59
2020,DFL,H,CO,274707.77
2020,DFL,H,CA,1383917.2800000003
2020,DEM,S,NM,1596238.18
2020,DEM,S,NV,170975.2900000001
2020,IDP,H,WI,975.0
2020,DEM,S,NY,12716187.910000019
2020,DEM,S,OH,3240285.1600000006
2020,DEM,S,OK,350617.0600000001
2020,DEM,S,ON,4805.2300000000005
2020,DEM,S,OR,3495626.4699999965
2020,DEM,S,PA,88409902.28999999
2020,DEM,S,PR,1136.1200000000001
2020,DEM,S,RI,1300636.73
2020,DEM,S,SC,7745011.250000012
2020,DFL,H,WI,177159.71999999997
2020,DEM,S,SD,219091.77
2020,DEM,S,TN,2252583.7400000016
2020,DEM,S,TX,11362933.9900001
2020,DEM,S,UT,1656497.41
2020,DEM,S,VA,103947003.2600001
2020,DEM,S,VI,7873.84
2020,DEM,S,VT,237672.31000000003
2020,DEM,S,WI,10490746.71
2020,DEM,S,WV,737625.9299999999
2020,DEM,S,WY,173859.18999999994
2020,DEM,S,ZZ,38600.94000000001
2020,DFL,H,AL,44600.0
2020,DFL,H,AZ,18814.29
2020,DEM,S,SI,277.51
2020,DFL,H,ZZ,926.76
2020,DEM,S,WA,5638063.100000019
2020,GRE,H,AZ,704.66
2020,GRE,S,CT,224.0
2020,GRE,S,DC,805.6
2020,GRE,S,DE,1298.4
2020,GRE,S,FL,1751.09
2020,GRE,S,GA,8508.16
2020,GRE,S,MA,22230.55
2020,GRE,S,MD,1470.0
2020,GRE,S,ME,96720.02
2020,GRE,S,MI,4992.0
2020,GRE,S,NH,1973.7
2020,GRE,S,NJ,1367.52
2020,GRE,S,NY,581.45
2020,GRE,S,CA,17404.9
2020,GRE,S,PA,248.0
2020,GRE,S,WI,31964.48
2020,IAP,H,NV,4547.0
2020,IDP,H,AZ,2500.0
2020,IDP,H,CA,11211.64
2020,IDP,H,DE,7679.4800000000005
2020,IDP,H,GA,895.36
2020,IDP,H,IA,34275.740000000005
2020,IDP,H,IL,960.0
2020,IDP,H,TX,49371.45
2020,DFL,S,MN,821.75
2020,IDP,H,MI,6079.2
2020,IDP,H,MN,53601.87
2020,GRE,S,WA,2200.0
2020,GRE,P,WV,1164.09
2020,GRE,S,TX,5239.49
2020,GRE,P,OK,46.129999999999995
2020,GRE,H,GA,7457.08
2020,GRE,H,CT,12615.899999999998
2020,GRE,P,TX,637.59
2020,GRE,H,IL,124.73
2020,GRE,H,CA,12745.390000000005
2020,GRE,H,LA,107.61999999999995
2020,GRE,H,NJ,928.5699999999999
2020,GRE,H,NY,6561.34
2020,GRE,H,TX,222.34
2020,GRE,P,AZ,600.0
2020,GRE,P,CA,1985.4500000000003
2020,GRE,P,CT,1409.2
2020,GRE,P,DC,50.0
2020,GRE,H,ZZ,2741.9700000000003
2020,GRE,P,OH,11.09
2020,GRE,P,GA,1214.5
2020,GRE,P,ID,131.88
2020,GRE,P,IL,21.32
2020,GRE,P,MA,6237.849999999999
2020,GRE,P,MO,1140.36
2020,GRE,P,FL,400.0
2020,GRE,P,NJ,20.51
2020,GRE,P,ME,22.43
2020,GRE,P,MI,500.0
2020,GRE,P,NY,12232.3
2020,GRE,P,MN,55.56
2022,NPA,H,TX,1507.2299999999998
2022,NPA,S,NC,300.0
2022,NPA,H,RI,241.28
2022,NPA,H,PA,1654.8000000000002
2022,NPA,H,TN,47.78
2022,NPA,H,VA,9375.0
2022,NPA,S,CA,9698.390000000001
2022,NPA,H,WI,525.0
2022,NPA,S,AZ,240.0
2022,NPA,S,FL,48055.820000000014
2022,NPA,S,NY,2429.95
2022,NPA,S,NJ,694.9300000000001
2022,NPA,H,NY,15328.0
2022,NPA,S,LA,248.76000000000008
2022,NPA,H,WA,703.4100000000001
2022,NPA,H,NJ,2815.23
2022,NON,H,TX,551.7
2022,NPA,H,MI,252.0
2022,NNE,H,WA,58568.049999999996
2022,NNE,H,VA,6585788.089999999
2022,NNE,H,UT,265258.74
2022,NPA,S,RI,700.0
2022,NNE,H,WI,6447.570000000001
2022,NNE,H,WY,1389284.2500000005
2022,NON,H,AK,141301.77
2022,NON,H,CA,6402.749999999999
2022,NPA,H,CA,114464.72000000007
2022,NPA,H,CT,507.32
2022,NPA,H,DC,3440.0
2022,NPA,H,FL,175304.17999999993
2022,NPA,H,GA,375.0
2022,NPA,H,IA,394.6
2022,NPA,H,KY,1900.0
2022,NPA,H,MA,1069.44
2022,NPA,H,ME,214.94
2022,NPA,H,NC,2479.03
2022,NPA,S,TX,651.52
2022,REP,H,CA,48121123.03000065
2022,OTH,H,CA,856006.2300000006
2022,REP,H,AS,29777.980000000007
2022,REP,H,AU,12.99
2022,REP,H,AZ,9647979.47000006
2022,REP,H,CO,10590430.500000026
2022,REP,H,CT,1560689.5899999985
2022,REP,H,DC,51803804.86000034
2022,REP,H,DE,2664899.7699999996
2022,REP,H,FL,44640123.190000005
2022,REP,H,FM,97882.82
2022,REP,H,GA,18930289.169999927
2022,REP,H,GU,100160.34999999999
2022,REP,H,HI,114228.91999999997
2022,REP,H,IA,3689156.4200000027
2022,REP,H,ID,1888427.2000000002
2022,NNE,H,TX,334676.18
2022,REP,H,IL,12140474.549999924
2022,REP,H,IN,7832203.640000011
2022,REP,H,AR,3676832.409999991
2022,NPA,S,VA,4500.0
2022,REP,H,AL,3422777.2300000084
2022,REP,H,AA,384114.6100000001
2022,OTH,H,DC,2500.0
2022,OTH,H,FL,2500.0
2022,OTH,H,IL,24211.1
2022,OTH,H,MN,15256.34
2022,OTH,H,MO,1452303.43
2022,OTH,H,MT,48500.0
2022,OTH,H,NJ,7183.71
2022,OTH,H,NV,5205.0
2022,OTH,H,NY,24020.539999999997
2022,OTH,H,SC,4666.62
2022,OTH,H,TX,359.96000000000004
2022,OTH,H,UT,123136.54999999994
2022,OTH,H,VA,16191.95
2022,OTH,H,WA,429.63
2022,PFP,H,CA,6616.530000000001
2022,PFP,H,FL,550.6
2022,PFP,H,TX,276.21
2022,REP,H,AK,3284838.000000006
2022,NNE,H,TN,100.0
2022,LIB,S,PA,5410.0
2022,NNE,H,OK,981.55
2022,LIB,S,NJ,12520.86
2022,LIB,S,NV,22343.67
2022,LIB,S,NY,1076.57
2022,LIB,S,OH,318.48
2022,LIB,S,TN,1000.0
2022,LIB,S,TX,33275.06
2022,LIB,S,UT,1050.0
2022,LIB,S,NH,7163.9
2022,LIB,S,VA,1740.62
2022,LIB,S,WI,839.1800000000001
2022,LIB,S,ZZ,230.0
2022,NAT,H,AL,8119.64
2022,NAT,H,AZ,38.0
2022,NAT,H,CA,5100.27
2022,NAT,H,DC,83130.95000000001
2022,NAT,H,FL,3185.0199999999995
2022,LIB,S,WA,1854.12
2022,LIB,S,NC,983.0
2022,LIB,S,MO,432.0
2022,LIB,S,MA,1782.6200000000001
2022,LIB,H,VA,5338.63
2022,REP,H,KS,3894130.7599999993
2022,LIB,H,VT,11701.35
2022,LIB,H,WA,1491.4999999999998
2022,LIB,H,WI,6420.15
2022,LIB,H,ZZ,1193.75
2022,LIB,S,AK,3569.1
2022,LIB,S,AZ,38519.19
2022,LIB,S,CA,63216.740000000005
2022,LIB,S,DC,6596.49
2022,LIB,S,FL,9911.119999999999
2022,LIB,S,GA,4317.719999999999
2022,LIB,S,HI,24531.83999999999
2022,LIB,S,IA,378.29
2022,LIB,S,ID,952.88
2022,LIB,S,IL,26450.519999999997
2022,LIB,S,IN,22594.77
2022,NAT,H,GA,6529.92
2022,NNE,H,PA,9532.0
2022,NAT,H,IL,4363.030000000001
2022,NAT,H,MI,1081.67
2022,NNE,H,ID,197577.13
2022,NNE,H,IL,112600.2900000001
2022,NNE,H,LA,372749.25999999995
2022,NNE,H,MA,501757.81
2022,NNE,H,MD,20064.600000000002
2022,NNE,H,ME,6619.4400000000005
2022,NNE,H,MI,1619.26
2022,NNE,H,IA,698.2
2022,NNE,H,MN,4448.87
2022,NNE,H,MS,13000.0
2022,NNE,H,NC,99.6
2022,NNE,H,NH,936848.68
2022,NNE,H,NJ,491592.70000000024
2022,NNE,H,NV,346.82
2022,NNE,H,NY,87964.78000000014
2022,NNE,H,OH,2085.57
2022,NNE,H,MO,233.25
2022,NNE,H,GA,62098.07000000001
2022,NNE,H,FL,654924.74
2022,NNE,H,DC,1017854.4600000008
2022,NAT,H,MO,1467.7
2022,NAT,H,NC,5781.5
2022,NAT,H,NJ,1373.72
2022,NAT,H,NM,16033.0
2022,NAT,H,NV,228.0
2022,NAT,H,NY,3561.5199999999995
2022,NAT,H,OH,8742.499999999998
2022,NAT,H,TN,294.89
2022,NAT,H,TX,156023.01000000004
2022,NAT,H,VA,13332.86
2022,NAT,H,WA,37.95
2022,NNE,H,AK,8308.73
2022,NNE,H,AR,493.2999999999999
2022,NNE,H,AZ,104515.95999999999
2022,NNE,H,CA,96274.92000000001
2022,NNE,H,CO,295051.96
2022,NNE,H,CT,3031.7400000000002
2022,NAT,H,ME,317.54999999999995
2022,REP,H,KY,7680499.810000004
2022,UN,H,PA,27722.82
2022,REP,H,MA,4645131.630000007
2022,RES,H,SC,630.0
2022,RES,H,TX,2890.0
2022,TX,H,FL,10.87
2022,TX,H,NY,562.58
2022,TX,H,OK,92.49
2022,TX,H,TX,19946.46
2022,UN,H,CA,6158.44
2022,RES,H,MO,10902.0
2022,UN,H,CO,43746.28
2022,UN,H,OH,10211.95
2022,UN,S,AZ,10580.02
2022,UN,S,CA,40668.37000000002
2022,UN,S,CO,2384697.0
2022,UN,S,DC,2420420.500000001
2022,UN,S,FL,44179.58
2022,UN,S,GA,28162.96
2022,UN,H,MA,108.3
2022,UN,S,ID,87603.95999999998
2022,RES,H,ME,866.69
2022,RES,H,CO,18469.37
2022,REP,S,RI,5747.300000000001
2022,REP,S,SC,28641670.549999997
2022,REP,S,SD,1160481.67
2022,REP,S,TN,2720798.760000001
2022,REP,S,TX,37215696.76999985
2022,REP,S,UK,2909.6000000000004
2022,REP,S,UT,10261502.32
2022,RES,H,LA,940.0
2022,REP,S,VA,275066483.0199991
2022,REP,S,VT,315986.9599999998
2022,REP,S,WA,2167061.869999996
2022,REP,S,WI,2901899.289999997
2022,REP,S,WV,58923.659999999996
2022,REP,S,WY,402815.18000000017
2022,REP,S,XX,2800.0
2022,REP,S,ZZ,51528.65999999998
2022,REP,S,VI,472242.4400000005
2022,UN,S,IL,32263.17
2022,UN,S,MA,41203.99
2022,UN,S,MD,76160.0
2022,UUP,H,FL,594.0
2022,UUP,H,IL,1280.51
2022,UUP,H,LA,2297.0
2022,UUP,H,MA,1993.38
2022,UUP,H,TX,1102.85
2022,UUP,H,UT,19463.379999999997
2022,UUP,H,WA,852.3299999999998
2022,UUP,H,CO,370.0
2022,W,H,FL,608.0
2022,W,H,MA,1891.27
2022,W,H,NY,544.62
2022,W,S,CA,5.98
2022,W,S,GA,502.15
2022,W,S,IL,1198.0
2022,W,S,OH,3935.7299999999996
2022,LIB,H,UT,130.07999999999998
2022,W,H,KY,1120.09
2022,UUP,H,CA,1734.1200000000001
2022,UUP,H,AZ,150.54
2022,US,H,TX,6504.75
2022,UN,S,MI,3240.0
2022,UN,S,MO,27610.56
2022,UN,S,MS,677.6
2022,UN,S,NC,15431.34
2022,UN,S,NJ,3162.5
2022,UN,S,NM,242.44
2022,UN,S,NY,482757.86000000004
2022,UN,S,TN,1481.21
2022,UN,S,TX,5211.35
2022,UN,S,UT,1739631.6400000046
2022,UN,S,VA,197583.27000000002
2022,UN,S,WA,225334.93
2022,UN,S,WI,2320.63
2022,UN,S,WY,11116.87
2022,UNK,S,MO,1088.28
2022,US,H,FL,699.0
2022,US,H,NJ,12890.8
2022,REP,S,PR,966117.35
2022,REP,S,PE,47850.0
2022,REP,S,PA,17806434.199999943
2022,REP,S,OR,1072509.4600000002
2022,REP,H,QC,646.5500000000002
2022,REP,H,RI,429831.87999999995
2022,REP,H,SC,9837537.840000004
2022,REP,H,SD,1226371.8199999996
2022,REP,H,TN,10338672.570000013
2022,REP,H,TX,46944961.550001696
2022,REP,H,UT,13720681.309999973
2022,REP,H,PR,51250.51
2022,REP,H,VA,284167099.97999686
2022,REP,H,VT,335739.56
2022,REP,H,WA,7108037.900000068
2022,REP,H,WI,6702944.590000011
2022,REP,H,WV,2428798.789999995
2022,REP,H,WY,986277.1499999992
2022,REP,H,XX,252.23000000000005
2022,REP,H,ZZ,132266.81999999995
2022,REP,H,VI,371779.9800000003
2022,REP,H,PA,17037645.42999998
2022,REP,H,OR,5906703.580000006
2022,REP,H,OK,4797190.589999993
2022,REP,H,MD,32044703.620000143
2022,REP,H,ME,490560.8099999997
2022,REP,H,MI,10032080.980000021
2022,REP,H,MN,8158389.200000028
2022,REP,H,MO,30177056.370000098
2022,REP,H,MS,4508542.129999998
2022,REP,H,MT,2273649.2400000053
2022,REP,H,NC,15688028.389999995
2022,REP,H,ND,873365.4399999996
2022,REP,H,NE,3797715.969999997
2022,REP,H,NH,2268392.1599999988
2022,REP,H,NJ,13323475.529999955
2022,REP,H,NL,1265.31
2022,REP,H,NM,1823036.1100000013
2022,REP,H,NV,11525118.91000003
2022,REP,H,NY,21672807.230000045
2022,REP,H,OH,42938755.34000002
2022,REP,S,0,11245.05
2022,REP,H,LA,9200368.879999528
2022,REP,S,AA,66.68
2022,REP,S,AL,4457984.780000003
2022,REP,S,MI,9358436.420000002
2022,REP,S,MN,3337269.710000002
2022,REP,S,MO,50477876.240000024
2022,REP,S,MS,206246.45
2022,REP,S,MT,708674.7700000001
2022,REP,S,NC,6599389.980000006
2022,REP,S,ND,3911462.5500000045
2022,REP,S,ME,61160.71000000001
2022,REP,S,NE,2241758.149999999
2022,REP,S,NM,8622.74
2022,REP,S,NO,8000.0
2022,REP,S,NV,3874578.8600000017
2022,REP,S,NY,4073463.6799999983
2022,REP,S,OH,47208640.74000011
2022,REP,S,OK,10682130.640000002
2022,REP,S,ON,722.28
2022,REP,S,NH,4187867.4599999962
2022,REP,S,MD,8770832.870000001
2022,REP,S,MA,2776875.639999998
2022,REP,S,LA,3325187.689999996
2022,REP,S,AR,1202632.719999999
2022,REP,S,AZ,6877944.089999975
2022,REP,S,CA,45092252.709999986
2022,REP,S,CO,6162910.000000002
2022,REP,S,CT,798478.0699999995
2022,REP,S,D.,67826.75
2022,REP,S,DC,29224802.749999948
2022,REP,S,DE,1748611.3799999983
2022,REP,S,FL,16562111.860000031
2022,REP,S,GA,13174958.699999956
2022,REP,S,HI,26462.94
2022,REP,S,IA,6099698.810000004
2022,REP,S,ID,1228340.1199999999
2022,REP,S,IL,3433883.64000001
2022,REP,S,IN,4174707.679999997
2022,REP,S,KS,3639621.9400000023
2022,REP,S,KY,2555215.790000001
2022,REP,S,AK,4730520.680000003
2022,LIB,H,TX,29408.780000000002
2022,REP,S,NJ,3307878.1399999983
2022,LIB,H,PA,12798.35
2022,DEM,H,UT,1386268.4499999967
2022,DEM,H,VA,80226103.33000043
2022,DEM,H,VI,418841.06999999995
2022,DEM,H,VT,2212838.2500000037
2022,DEM,H,WA,13202952.200000083
2022,DEM,H,WI,5394465.490000009
2022,DEM,H,WV,89622.15
2022,DEM,H,UK,8467.31
2022,DEM,H,WY,252595.36000000002
2022,DEM,S,AK,101479.25999999995
2022,DEM,S,AL,1422342.649999999
2022,DEM,S,AR,70956.54999999999
2022,DEM,S,AZ,7777411.510000018
2022,DEM,S,CA,114931180.40999979
2022,DEM,S,CO,3421094.000000002
2022,DEM,S,CT,1215022.8
2022,DEM,H,ZZ,147282.40999999995
2022,DEM,S,DC,285514819.29999995
2022,DEM,H,TX,18335116.13000023
2022,DEM,H,TN,2715713.1700000004
2022,DEM,H,NM,2398614.4600000014
2022,DEM,H,NS,729.9399999999999
2022,DEM,H,NV,3482817.7699999996
2022,DEM,H,NY,64728356.31000096
2022,DEM,H,OH,8961398.890000008
2022,DEM,H,OK,331042.6499999997
2022,DEM,H,ON,36924.52999999999
2022,DEM,H,TO,59.95
2022,DEM,H,OR,6381309.060000017
2022,DEM,H,PR,85257.53999999998
2022,DEM,H,RI,5274138.670000045
2022,DEM,H,SC,1470552.7100000011
2022,DEM,H,SD,419055.08999999985
2022,DEM,H,SH,10824.0
2022,DEM,H,SJ,193.73
2022,DEM,H,ST,499.5
2022,DEM,H,PA,16562740.759999892
2022,DEM,S,DE,1913875.7600000012
2022,DEM,S,FL,28152768.439999793
2022,DEM,S,GA,24357675.689999986
2022,DEM,S,NM,10050.14
2022,DEM,S,NV,4513710.010000016
2022,DEM,S,NY,60267250.66000011
2022,DEM,S,OH,4195376.480000002
2022,DEM,S,OK,1426653.7900000028
2022,DEM,S,ON,251.89
2022,DEM,S,OR,3568858.049999991
2022,DEM,S,NJ,2679305.3899999997
2022,DEM,S,PA,168113762.76999998
2022,DEM,S,RI,206682.9799999999
2022,DEM,S,SC,205402.74000000005
2022,DEM,S,SD,81458.53999999998
2022,DEM,S,TN,1138016.5399999993
2022,DEM,S,TX,8126945.930000023
2022,DEM,S,UK,346494.03
2022,DEM,S,UT,891489.8899999995
2022,DEM,S,PR,11014.399999999998
2022,DEM,S,NH,2782343.449999994
2022,DEM,S,NE,755382.6899999998
2022,DEM,S,ND,79341.57
2022,DEM,S,HI,384480.1400000003
2022,DEM,S,IA,15874242.639999975
2022,DEM,S,ID,62381.34000000001
2022,DEM,S,IL,72296273.74000034
2022,DEM,S,IN,1031997.1099999988
2022,DEM,S,KS,670723.06
2022,DEM,S,KY,2124985.200000002
2022,DEM,S,LA,2470978.0599999996
2022,DEM,S,MA,32639111.2599999
2022,DEM,S,MD,23306487.169999972
2022,DEM,S,ME,6189.45
2022,DEM,S,MI,293635.63000000006
2022,DEM,S,MN,2140402.59
2022,DEM,S,MO,3830294.5800000005
2022,DEM,S,MS,355271.82
2022,DEM,S,MT,412630.04
2022,DEM,S,NC,4079976.16
2022,DEM,H,NJ,24160977.519999858
2022,DEM,H,NH,1094479.7699999998
2022,DEM,H,NE,2503363.0100000007
2022,DEM,H,ND,14914.320000000002
2022,CON,H,CT,136.72
2022,CON,H,FL,138.88000000000002
2022,CON,H,IA,1369.0
2022,CON,H,IL,370.2
2022,CON,H,LA,235.79
2022,CON,H,MA,3384.03
2022,CON,H,NY,308.0
2022,CON,H,CO,991.0800000000002
2022,CON,H,PA,286.2
2022,CON,H,WY,4452.679999999999
2022,CON,S,ID,500.0
2022,CON,S,MO,7325.530000000001
2022,CON,S,UT,1549.95
2022,D/C,H,CT,1478.43
2022,D/C,H,OR,2228.0
2022,DEM,H,00,364.02
2022,CON,H,TX,558.15
2022,CON,H,CA,1559.3000000000002
2022,CO,S,WA,269.61
2022,CO,S,TX,1226.5700000000002
2022,LIB,H,SC,1423.1
2022,(I),H,CA,781.7
2022,(I),H,MA,4880.61
2022,(I),H,MN,8762.5
2022,(I),H,ND,137538.27
2022,(I),H,NY,472.90000000000003
2022,(I),H,TX,557.4399999999999
2022,(I),H,WA,767.1700000000001
2022,AIP,S,CA,400.0
2022,AIP,S,VT,8994.380000000001
2022,CO,S,CA,903.31
2022,CO,S,CO,55320.029999999984
2022,CO,S,IN,2500.0
2022,CO,S,LA,707.54
2022,CO,S,ME,533.26
2022,CO,S,NJ,843.69
2022,CO,S,NY,679.02
2022,DEM,H,11,434.1
2022,DEM,S,VA,63333185.78999988
2022,DEM,H,80,247.82
2022,DEM,H,AE,526.42
2022,DEM,H,IN,1921814.8299999947
2022,DEM,H,KS,673759.3800000007
2022,DEM,H,KY,2057525.01
2022,DEM,H,LA,3481022.009999995
2022,DEM,H,LO,5468.17
2022,DEM,H,MA,28277582.819998775
2022,DEM,H,MD,16551411.569999985
2022,DEM,H,IL,54578181.22000094
2022,DEM,H,ME,1621112.9799999995
2022,DEM,H,MN,4816480.1800000025
2022,DEM,H,MO,5249463.330000011
2022,DEM,H,MS,1792504.1199999996
2022,DEM,H,MT,1530869.8099999987
2022,DEM,H,MU,217.34
2022,DEM,H,N1,699.0
2022,DEM,H,NC,6648228.540000017
2022,DEM,H,MI,9157629.019999977
2022,DEM,H,ID,90259.48999999998
2022,DEM,H,IA,15018911.079999933
2022,DEM,H,HI,871175.989999998
2022,DEM,H,AK,1033622.51
2022,DEM,H,AL,3555677.5400000024
2022,DEM,H,AR,116224.06999999996
2022,DEM,H,AZ,4715129.400000011
2022,DEM,H,BE,664.85
2022,DEM,H,BI,458.82
2022,DEM,H,CA,116827150.099999
2022,DEM,H,CE,1398.62
2022,DEM,H,CO,21624937.319999944
2022,DEM,H,CT,9580989.260000024
2022,DEM,H,DC,313884205.3499977
2022,DEM,H,DE,3589208.6599999974
2022,DEM,H,FL,42867285.46999935
2022,DEM,H,FM,1109.76
2022,DEM,H,GA,32048579.74999968
2022,DEM,H,GE,212.3
2022,DEM,H,GU,116146.56
2022,DEM,H,AA,1307.86
2022,DEM,S,VT,1044647.049999999
2022,DEM,H,BC,3835.46
2022,DEM,S,WI,10669107.749999972
2022,IND,H,TN,139545.04
2022,IND,H,TX,14687.329999999998
2022,IND,H,UT,693.03
2022,IND,H,VT,26883.15
2022,IND,H,WA,88714.50000000001
2022,IND,H,ZZ,5425.27
2022,IND,S,AK,10839.279999999999
2022,IND,H,SC,4280.04
2022,IND,S,AZ,360.78999999999996
2022,IND,S,DC,133530.0
2022,IND,S,GA,42838.660000000025
2022,IND,S,ID,12500.0
2022,IND,S,IL,23015.109999999997
2022,IND,S,IN,53.33
2022,IND,S,LA,907.7400000000001
2022,IND,S,MA,7366.700000000001
2022,IND,S,CA,165578.73999999987
2022,IND,S,MI,9701.18
2022,IND,H,PA,9700.0
2022,IND,H,OH,9892.079999999998
2022,IND,H,IN,18897.25
2022,IND,H,KS,400.0
2022,IND,H,KY,3081.5299999999997
2022,IND,H,LA,4533.359999999998
2022,IND,H,MA,29301.639999999996
2022,IND,H,MD,12327.75
2022,IND,H,MI,50.0
2022,IND,H,OK,1962.27
2022,IND,H,MN,12981.17
2022,IND,H,MP,39044.89
2022,IND,H,MT,187563.23999999996
2022,IND,H,NC,111808.25999999998
2022,IND,H,ND,41243.350000000006
2022,IND,H,NJ,115277.48999999999
2022,IND,H,NV,87.5
2022,IND,H,NY,113822.08999999995
2022,IND,H,MO,6816.84
2022,IND,S,MN,412.49
2022,IND,S,MO,15048.65
2022,IND,S,NC,14821.599999999999
2022,LIB,H,GA,7001.320000000001
2022,LIB,H,IL,2197.0
2022,LIB,H,IN,8110.4
2022,LIB,H,LA,5419.929999999999
2022,LIB,H,MA,29135.829999999998
2022,LIB,H,MI,720.0
2022,LIB,H,MS,1311.0
2022,LIB,H,FL,43063.880000000005
2022,LIB,H,MT,27049.640000000003
2022,LIB,H,NH,31347.47
2022,LIB,H,NJ,922.53
2022,LIB,H,NV,4043.7599999999998
2022,LIB,H,NY,4422.36
2022,LIB,H,OH,4402.5
2022,DEM,S,WA,9814057.539999994
2022,LIB,H,OK,214.88
2022,LIB,H,NC,20831.480000000007
2022,LIB,H,DE,405.0
2022,LIB,H,DC,1778.85
2022,LIB,H,CT,30513.06
2022,IND,S,NJ,257749.14000000004
2022,IND,S,NV,241560.5
2022,IND,S,NY,1386493.7499999986
2022,IND,S,OH,17000.0
2022,IND,S,PA,36294.84999999999
2022,IND,S,TN,4758.03
2022,IND,S,TX,66462.57
2022,IND,S,UT,1332.0
2022,IND,S,VA,9875.119999999999
2022,IND,S,VT,120890.18000000001
2022,IND,S,WA,26502.45
2022,IND,S,ZZ,1284.0
2022,LIB,H,AK,4824.17
2022,LIB,H,AR,279.34
2022,LIB,H,AZ,424.1
2022,LIB,H,CA,40477.70999999998
2022,LIB,H,CO,1099.3899999999999
2022,IND,H,IL,5351.2
2022,IND,H,ID,3450.0
2022,LIB,H,AL,2229.71
2022,IND,H,GA,5652.610000000001
2022,DFL,H,ND,546.5
2022,DFL,H,NE,577.92
2022,DFL,H,NJ,4789.52
2022,DFL,H,NY,145549.78000000003
2022,DFL,H,OH,65745.63999999997
2022,DFL,H,OR,4672.25
2022,DFL,H,PA,9526.61
2022,DFL,H,NC,378.5
2022,DFL,H,SC,12404.27
2022,DFL,H,TN,2934.1399999999994
2022,DFL,H,TX,164130.71000000008
2022,DFL,H,VA,1076597.6999999997
2022,DFL,H,WA,35770.680000000015
2022,DFL,H,WI,32565.789999999997
2022,DFL,H,WY,2104.6199999999994
2022,DFL,H,ZZ,2418.03
2022,DFL,H,SD,12707.58
2022,DFL,H,MO,6096.21
2022,DFL,H,MN,2794817.440000001
2022,DFL,H,MD,9357.0
2022,DEM,S,WV,83739.23
2022,DEM,S,WY,4716.049999999999
2022,IND,H,IA,2000.0
2022,DEM,S,ZZ,64034.44000000002
2022,DFL,H,AK,168.75
2022,DFL,H,AL,1070.1299999999999
2022,DFL,H,AR,824.5700000000002
2022,DFL,H,CA,1504299.4600000016
2022,DFL,H,CO,1337265.0
